order_id,order_purchase_timestamp,customer_state,seller_state,product_category_name,preco_total,frete_total,itens,product_weight_g,delayed,probabilidade_atraso,previsao_atraso
2430d337cd4137d6647ae1afbcf88719,2018-06-24 14:00:16,SP,MG,utilidades_domesticas,58.9,19.6,1.0,800.0,0,0.31835729636258336,0
f3b71bda51bcde2c100176e4932c4492,2018-06-24 14:20:53,SP,SP,cama_mesa_banho,159.9,18.33,1.0,3875.0,1,0.36080822689470443,0
ec042ef0cc05d098905c4383c70f9132,2018-06-24 14:29:30,RS,RS,cool_stuff,289.99,9.61,1.0,200.0,0,0.24059186320536963,0
f19173015566f0318e6e12ea9dc36b11,2018-06-24 14:32:17,SP,DF,cama_mesa_banho,64.9,20.4,1.0,1250.0,0,0.32909933513022804,0
a01edf5b15e6c1a5cf9d9c975e23b7f9,2018-06-24 14:32:43,MG,SP,cama_mesa_banho,39.0,19.46,1.0,550.0,0,0.4476946238921259,0
7ffb2f75de37b73b297a0923735af96a,2018-06-24 14:35:16,SP,SP,moveis_decoracao,45.9,7.58,1.0,283.0,0,0.28122401178687345,0
db34c05a3a62253b75d21d5383f7f094,2018-06-24 14:36:00,BA,SP,utilidades_domesticas,105.0,31.79,1.0,5550.0,0,0.552378203205392,1
adf766a719fd52b485fa2127fa0dd9a7,2018-06-24 14:37:17,RJ,MG,ferramentas_jardim,139.0,67.56,1.0,7650.0,0,0.48952187408682546,0
8c950d9b4adf24655fe399e36f89cad8,2018-06-24 14:42:41,RS,PR,informatica_acessorios,18.0,18.23,1.0,200.0,0,0.3761481567683738,0
2bc18e49db20b51c4868e3a9ae25ae3f,2018-06-24 14:58:03,BA,SP,beleza_saude,35.0,17.18,1.0,100.0,0,0.5766278165488631,1
0281b24682fddf0c7efcaa299b066827,2018-06-24 15:02:20,SP,SP,moveis_cozinha_area_de_servico_jantar_e_jardim,67.9,24.09,1.0,3300.0,0,0.31063138279315883,0
62b134f6580231f5bf280f239b6f8ec7,2018-06-24 15:02:52,RS,RS,utilidades_domesticas,149.9,17.0,1.0,1950.0,0,0.23508404215516682,0
fcc9c76cda1ab5637e8ada986e1e3cbe,2018-06-24 15:06:40,SP,SP,automotivo,159.0,13.41,1.0,2500.0,0,0.3745851951315082,0
80e1772e4e695fb8c74ccec030acdaa5,2018-06-24 15:08:42,CE,SP,automotivo,73.8,37.43,1.0,150.0,0,0.5113850134756257,1
61d903b9af9181717baf3abd115fbd71,2018-06-24 15:20:49,SP,SP,cama_mesa_banho,109.99,36.85,1.0,5775.0,0,0.3756160802092109,0
377fd6b04bda10a4cc4e37e0adbf1706,2018-06-24 15:22:28,TO,SP,relogios_presentes,78.0,37.46,1.0,250.0,0,0.5077074664476435,1
4f6d9a586fd193f129a604d6fd011177,2018-06-24 15:32:03,SP,MG,informatica_acessorios,90.0,18.73,1.0,150.0,0,0.2684723936105221,0
67801f243da7ba900390b8be2515605e,2018-06-24 15:37:09,GO,SP,construcao_ferramentas_construcao,55.9,18.49,1.0,418.0,0,0.4862630182358265,0
b00b03aa8a123e124b6c8674275138ef,2018-06-24 15:52:02,SP,SP,industria_comercio_e_negocios,98.0,43.4,1.0,11325.0,0,0.39751336928534103,0
c8f940fbc25bac4ef4c6c97047d59899,2018-06-24 15:56:08,DF,SP,eletronicos,103.9,18.53,1.0,1250.0,0,0.4795570124813747,0
7ec3006ab91bec3ac4ff2012d50fd8ee,2018-06-24 16:05:19,MS,SP,moveis_decoracao,79.99,19.82,1.0,300.0,0,0.49086527740302044,0
c4f67dd915abee56ff2c2bd41bbbed24,2018-06-24 16:33:26,RJ,SP,relogios_presentes,223.0,19.66,1.0,300.0,0,0.5825519807072854,1
6e86dd87eb30b6b70932e528415ff5c3,2018-06-24 16:36:52,SP,SP,casa_construcao,83.9,17.96,2.0,550.0,0,0.3306032136591541,0
25b5682781766b4b351cc1475a5caf30,2018-06-24 16:56:46,SP,MG,utilidades_domesticas,13.9,18.23,1.0,350.0,0,0.321894575352719,0
33e9e7bf59600996dd1a153ce751753d,2018-06-24 16:58:09,SP,SP,moveis_decoracao,105.0,15.05,1.0,2650.0,0,0.3592706621600114,0
dbac48843f558f3518a3214cb9e818e7,2018-06-24 16:58:44,SC,RS,cool_stuff,49.9,13.69,1.0,188.0,0,0.28008485100939684,0
55c2859a526d3cbf1df65ee601139c3a,2018-06-24 17:00:04,SP,SP,automotivo,27.9,7.94,1.0,50.0,0,0.26108172632519555,0
98c5b3461f699d417f26d5dcfc210e1e,2018-06-24 17:02:25,SP,SP,pet_shop,36.99,14.57,1.0,1200.0,0,0.31325892988910564,0
627e47b61d377f25bcbf4528f2f4c78a,2018-06-24 17:03:24,SP,SP,bebes,249.0,22.38,1.0,2350.0,0,0.3756617229780581,0
3bfc35d4ba7683a65787e6be78b670f4,2018-06-24 17:08:53,SP,SP,utilidades_domesticas,25.4,23.72,2.0,1350.0,0,0.3113842061245463,0
d6b59aff700e82a5581e74b3856fbaab,2018-06-24 17:12:30,SP,MG,informatica_acessorios,27.9,15.3,1.0,200.0,0,0.23928956648432098,0
94334c434972d5f591d2e72330935d25,2018-06-24 17:15:56,SP,SC,automotivo,24.99,19.37,1.0,900.0,0,0.3040460234473148,0
95d58200aba7137d350ed9a168c84421,2018-06-24 17:20:32,MG,SP,beleza_saude,30.99,18.32,1.0,425.0,0,0.40754623265814915,0
40e4b27fe658a1c1e627e503b29ef734,2018-06-24 17:20:56,SP,SP,utilidades_domesticas,69.7,25.68,3.0,450.0,0,0.29479776444435607,0
dbc6163631edab2e963462a16fbd7e8d,2018-06-24 17:26:38,SP,SP,relogios_presentes,119.0,13.49,1.0,584.0,0,0.33366759994871825,0
08f27a5ffb706cb79c10365101fe6791,2018-06-24 17:35:50,BA,SP,bebes,129.9,51.78,1.0,4727.0,0,0.600980358450892,1
f2c1189d5573ecb3a877c91242289b4f,2018-06-24 17:36:05,MA,SP,audio,44.99,52.67,1.0,725.0,0,0.5950536880255484,1
3a13ffce1e0ef24cc710957be4cb9054,2018-06-24 17:38:52,SP,SP,beleza_saude,34.0,12.54,1.0,3575.0,0,0.2816001247821523,0
7f9452c3eadefff7f345a339489937ef,2018-06-24 17:42:15,ES,MG,beleza_saude,135.2,24.82,1.0,2350.0,0,0.4589092379201064,0
346b2fb1fdc9e25b67e293bbd5fe9ec7,2018-06-24 17:49:20,RJ,PR,eletronicos,24.9,22.1,1.0,150.0,0,0.4787739154342554,0
0d33a1e4f7c4426e2adf540cb219baef,2018-06-24 17:53:16,ES,SP,beleza_saude,248.0,19.54,1.0,2650.0,0,0.5312961991696203,1
04287a84357d7a29361c0948ee9bb4b4,2018-06-24 17:55:27,MG,SP,construcao_ferramentas_construcao,42.97,23.1,1.0,1200.0,0,0.41239322035048914,0
0541ce103afcdd3940e866e3cbf7a77c,2018-06-24 17:56:42,PR,SP,automotivo,59.9,43.22,1.0,4350.0,0,0.39835856042527396,0
25991ff9d06bf9a881b1e293b7187065,2018-06-24 17:58:12,SP,RJ,beleza_saude,149.65,19.15,1.0,100.0,0,0.40878795763840414,0
6b6e94314b51fb34f0f7724250d70914,2018-06-24 17:58:20,GO,SP,relogios_presentes,164.0,19.25,1.0,348.0,0,0.5022693743453163,1
3f0371aa67821598a57596f091ac6ba5,2018-06-24 17:58:51,SP,SP,cama_mesa_banho,139.9,58.06,1.0,7625.0,0,0.37674635412073204,0
5ee25db3905647605d30aa9aff44782b,2018-06-24 18:00:00,SP,SP,pet_shop,50.9,12.09,1.0,1250.0,0,0.2951251423088901,0
611dbbe94f5a41ae2520035297b02b3a,2018-06-24 18:01:51,SP,SP,telefonia,39.99,7.54,1.0,150.0,0,0.30676771409465836,0
5aadbda0877e0d99ba07f785cd29c362,2018-06-24 18:02:34,SP,SP,moveis_escritorio,137.99,18.74,1.0,9150.0,0,0.400806656587748,0
508ef7d543f489f3a281d9b0157edce9,2018-06-24 18:23:34,AL,SP,automotivo,40.0,24.63,1.0,700.0,0,0.6395657002411025,1
0c41735db7b9b04cffb97ff1309cbee4,2018-06-24 18:24:56,GO,SC,utilidades_domesticas,39.0,22.99,1.0,200.0,0,0.38849197302939453,0
e0e86ba567043fd48c98fbb535105f00,2018-06-24 18:25:51,DF,SP,beleza_saude,24.9,15.27,1.0,150.0,0,0.46203091535312335,0
0240111ef6f94ee97599bd002acec1cd,2018-06-24 18:26:15,SP,MG,malas_acessorios,149.0,74.99,1.0,9560.0,0,0.32875448102973814,0
0625530241d6fc5812c0062962c29a7e,2018-06-24 18:35:49,ES,SP,relogios_presentes,148.0,19.14,1.0,335.0,0,0.5426188129299401,1
50cc713127f0c3035445fd5fc64460f9,2018-06-24 18:43:43,PR,SP,construcao_ferramentas_construcao,42.97,23.1,1.0,1200.0,0,0.39631004432365746,0
665e56cc29529e3f1c50ab201a0fdbfa,2018-06-24 18:44:38,SC,SP,bebes,169.0,59.33,1.0,6650.0,0,0.5131238653885826,1
b277cd83cbc203702ec0b15ca86799fb,2018-06-24 18:44:40,TO,SP,construcao_ferramentas_iluminacao,46.0,19.23,1.0,200.0,0,0.4981392762213616,0
63a2b4d7eada51b13286108f3dc29b3d,2018-06-24 18:47:55,SP,SP,cama_mesa_banho,47.9,9.09,1.0,800.0,0,0.30001040972689236,0
17854cb973394948ffc171595b2ea615,2018-06-24 18:48:25,SP,SP,sinalizacao_e_seguranca,86.5,8.35,1.0,233.0,0,0.32695884618378074,0
4fbaaba9d91872cc7286e3475e6d6699,2018-06-24 18:49:49,MG,PR,bebes,99.99,87.23,1.0,7050.0,0,0.39884843929985925,0
ad6752c93490621478814d2383b62f89,2018-06-24 18:49:53,RJ,SP,casa_construcao,79.9,19.75,1.0,750.0,0,0.5488502790307451,1
d0c4a5b064e0ec72eca6b1c01ade0181,2018-06-24 18:51:01,SP,SP,bebes,80.38,8.72,1.0,340.0,0,0.3060904298136231,0
cbdf8cd4ae312edc69cf3452d01f0671,2018-06-24 18:53:27,SP,SP,bebes,25.0,7.44,1.0,500.0,0,0.28507966393639084,0
8c5318153ba4cd0a91405a8733338fa4,2018-06-24 18:54:43,ES,SP,esporte_lazer,79.99,18.36,1.0,3400.0,0,0.5132591161402165,1
b2c320c0cf7961caecc4a7612d3f8ece,2018-06-24 18:55:53,SP,SC,market_place,47.9,16.53,1.0,700.0,0,0.2586673558239487,0
3e361d7bc7d141fa6c9930d4f9572213,2018-06-24 18:56:36,SP,SC,beleza_saude,239.8,32.44,2.0,153.0,0,0.2590388635648588,0
14e6e050a57912543937e93051cc7b2c,2018-06-24 19:01:52,SP,RS,eletroportateis,49.1,19.53,1.0,518.0,0,0.23907779404564283,0
bc9bd5e4ac265b0e6cac08b3019798eb,2018-06-24 19:03:34,SP,SP,beleza_saude,224.7,39.54,3.0,350.0,0,0.3578496168279206,0
8bad870bb86e0b67f6db07bb5e3c55c5,2018-06-24 19:13:23,SP,RJ,livros_interesse_geral,40.0,15.38,1.0,300.0,0,0.3764507829333872,0
01efe0209a92b2f21f6e0edee4bd4eb6,2018-06-24 19:18:27,MG,SP,relogios_presentes,78.0,18.65,1.0,250.0,0,0.40859017107423,0
52d4e964678f749ad4f638a329d88954,2018-06-24 19:19:36,PR,SP,casa_construcao,150.0,30.85,1.0,3800.0,0,0.40346220392490934,0
f86f46ee31cc78320b5970d106ed26cc,2018-06-24 19:21:07,SP,SP,cama_mesa_banho,71.9,14.81,1.0,1100.0,0,0.32485389798690684,0
a75fdbe33591254e4e2affc92886061f,2018-06-24 19:31:43,SP,SP,cama_mesa_banho,41.99,13.87,1.0,550.0,0,0.29989495910000824,0
925d5a139c3c9f4e3f028685b9a95617,2018-06-24 19:43:20,GO,SP,consoles_games,189.9,19.43,1.0,200.0,0,0.49263829394497616,0
7174ecbb9386dc1387ffb830640d7411,2018-06-24 19:44:19,SP,SP,telefonia,29.99,12.87,1.0,150.0,0,0.29966706220095574,0
f6222b0551b7a86b06483e58df64df89,2018-06-24 19:47:21,SP,SP,moveis_decoracao,145.89,31.05,2.0,7000.0,0,0.3405718874124181,0
c7100b00bb5041fcbb2d386392c7d2ac,2018-06-24 19:48:13,SP,SP,esporte_lazer,129.0,15.21,1.0,900.0,0,0.3591424812774692,0
553cd2acd876bcd93f9d3fcec45495ca,2018-06-24 19:56:26,SP,SP,beleza_saude,100.99,11.73,1.0,1650.0,0,0.36092117395297246,0
57c33fcace2177cbe5a1a1b7295434b6,2018-06-24 20:00:22,PE,MG,esporte_lazer,37.0,24.61,1.0,300.0,0,0.44485634385066075,0
fac55a13559083574f22e40e7918420d,2018-06-24 20:01:42,RS,RS,eletroportateis,59.8,13.76,1.0,488.0,0,0.21707887233472814,0
60a501a373300947c27bfdbd0b0532b8,2018-06-24 20:03:39,SP,RS,cama_mesa_banho,599.98,188.55,1.0,22300.0,0,0.3049793502103119,0
885a0c426d02dfb90c496f1c0a52e687,2018-06-24 20:05:42,SP,SP,livros_interesse_geral,516.9,17.2,1.0,500.0,0,0.3523277572883083,0
5cef0136de603dac5471ed33114164ed,2018-06-24 20:05:55,SP,SP,beleza_saude,35.0,7.51,1.0,100.0,0,0.28844089429611514,0
e8f5f9fb65db20f08e707adec28407c9,2018-06-24 20:08:48,RS,SP,audio,586.0,22.2,1.0,530.0,0,0.46552455713028373,0
5d97e5c1271e63ad96d16752ee92d4ff,2018-06-24 20:14:29,SP,MG,cool_stuff,89.9,26.93,1.0,2550.0,0,0.37447489480802904,0
9040dcd14cc032f8abce25f90b9739d8,2018-06-24 20:17:29,SP,SP,beleza_saude,35.0,12.91,1.0,100.0,0,0.3027470740740054,0
217ec7b7a29a68b086c07bda53f3f6b5,2018-06-24 20:22:23,SP,SP,construcao_ferramentas_construcao,127.26,15.28,1.0,2100.0,0,0.3522320915992128,0
de001e88a16cecc089b911816d0cc818,2018-06-24 20:22:37,PB,SP,informatica_acessorios,99.0,23.41,1.0,450.0,0,0.5227844130137339,1
3c843728a555b7e433f4a128b82d6740,2018-06-24 20:26:36,MG,SP,brinquedos,120.0,36.19,1.0,1100.0,0,0.40353709559039164,0
589933ac523b325d3739a6540f7f6715,2018-06-24 20:29:34,MT,SP,esporte_lazer,43.0,22.23,1.0,150.0,0,0.47588536525246183,0
c6cb31f8b07b595bf517c4bc1e86d35d,2018-06-24 20:33:41,SP,SP,papelaria,94.5,9.41,1.0,1000.0,0,0.3227458498713184,0
dc1bfd548330a38be6064d8857ab359a,2018-06-24 20:35:29,MG,SC,cama_mesa_banho,149.0,41.33,1.0,6550.0,0,0.3608379559987071,0
46ac11dfb657fb82eed780478f2936c7,2018-06-24 20:37:01,SE,SP,automotivo,59.8,57.19,1.0,950.0,0,0.5520881367720462,1
1dfe1249fb9a3871f918c37f1e5f68a6,2018-06-24 20:38:56,DF,MG,pet_shop,105.0,18.54,1.0,1150.0,0,0.3999961796812302,0
465e35e9d79f4b18d9c506b78cf86c62,2018-06-24 20:40:44,SP,PR,fashion_bolsas_e_acessorios,89.0,18.72,1.0,100.0,0,0.245663453162151,0
e1b92115b451b872f99427e411bce52f,2018-06-24 20:43:59,SP,MG,ferramentas_jardim,99.99,44.5,1.0,6050.0,0,0.35511566978292364,0
1541c47057fa62778f2f86eb39a329b1,2018-06-24 20:44:39,SP,SP,beleza_saude,54.0,12.11,1.0,1067.0,0,0.3099299174229626,0
0644bbc829f241622c4c83b08436c465,2018-06-24 21:04:15,SP,RJ,beleza_saude,31.9,15.32,1.0,650.0,0,0.3710401016378131,0
3da024a05d8a0394947d8a4dbfacb15b,2018-06-24 21:10:34,RJ,RS,bebidas,152.42,48.12,1.0,4300.0,0,0.4667289209171748,0
82e3a65003da8fad958036c94ad785d1,2018-06-24 21:12:23,PE,SP,pet_shop,129.16,39.17,1.0,600.0,0,0.5301990246169414,1
29d3feafff91c156f661f3cfed630f1b,2018-06-24 21:13:11,PA,SP,beleza_saude,65.5,19.37,1.0,1025.0,0,0.5349532404020269,1
08e33dc1bf04d3cbc2fb5e93fbfcd6c2,2018-06-24 21:20:11,RS,RJ,eletronicos,67.9,37.85,1.0,3250.0,0,0.46942674038656645,0
e8e92186741794a0da48d868267ce635,2018-06-24 21:23:07,PA,SP,utilidades_domesticas,183.7,97.16,1.0,5100.0,0,0.5063089023786276,1
5a9091e3b6449a23c5b751f426945acd,2018-06-24 21:35:02,SP,SP,fashion_bolsas_e_acessorios,34.99,7.51,1.0,50.0,0,0.31867004611860533,0
cdf0571d960505817e8a525040584ae9,2018-06-24 21:36:08,SP,SP,cama_mesa_banho,49.9,13.93,1.0,600.0,0,0.31373778906261446,0
21fe49b64fa913953b308f40345336cc,2018-06-24 21:46:11,DF,SP,utilidades_domesticas,39.9,16.47,1.0,300.0,0,0.4576439139088519,0
43d0e984f7e7256bce2b8f15fdfef0dc,2018-06-24 21:46:56,MG,SP,utilidades_domesticas,94.0,23.46,1.0,1125.0,0,0.3933050058367334,0
a807e37413ae762568568100e439cfb6,2018-06-24 21:47:46,SP,SP,beleza_saude,74.69999999999999,22.29,3.0,150.0,0,0.3459727139356368,0
80da866a2f8257c4878f249ffa36390f,2018-06-24 21:51:16,SP,SP,cama_mesa_banho,44.99,13.9,1.0,650.0,0,0.30530487717992916,0
b76fc14b6f5d449d3abad25a2f13cc2d,2018-06-24 22:01:51,DF,SP,sinalizacao_e_seguranca,56.0,19.58,1.0,550.0,0,0.49767434962625856,0
c8ad107bb7f36a8bbfd791d3650ca446,2018-06-24 22:03:56,SP,SP,cool_stuff,229.99,18.82,1.0,8450.0,0,0.36028518519304203,0
8ffd7451dcd8c7f8dad79450d7f4708b,2018-06-24 22:09:28,SP,SP,esporte_lazer,99.9,13.36,1.0,150.0,0,0.3260606521771649,0
871eacc5e01425943ac0b26298b0b899,2018-06-24 22:10:36,SP,SP,cama_mesa_banho,149.9,12.54,1.0,1700.0,0,0.3558691707720275,0
ca2faedbd7bcfa72032e1063fcc8ca5d,2018-06-24 22:11:50,SE,MA,beleza_saude,122.99,21.13,1.0,700.0,0,0.688585031998527,1
a3935e4485cd7848426b3c0761728345,2018-06-24 22:14:32,SP,SP,relogios_presentes,155.0,13.75,1.0,310.0,0,0.32618039844612845,0
2f54db7250b3463f57049dc32ce4ff93,2018-06-24 22:16:41,SC,SP,moveis_decoracao,101.0,16.9,1.0,750.0,0,0.498734980956519,0
a394b2199baa9280c6febcaf0b35ffeb,2018-06-24 22:17:44,DF,MA,beleza_saude,122.99,25.21,1.0,700.0,0,0.6686310417097457,1
d2586b48628c08153ed6ebcc26dcb208,2018-06-24 22:30:49,SP,SP,construcao_ferramentas_construcao,16.0,8.88,1.0,750.0,0,0.27535279537037893,0
16d8aa6e57efa7fdeec700d10f671bf3,2018-06-24 22:33:16,SP,SP,utilidades_domesticas,116.0,14.11,1.0,2700.0,0,0.37593827038239935,0
d567c76cfa5212048dd3be0f0595b358,2018-06-24 22:34:59,SP,SP,moveis_decoracao,79.9,11.58,1.0,750.0,0,0.3248434174849721,0
67cfccdc9f8cc58dc90fecf42712731a,2018-06-24 22:43:51,MG,SP,audio,14.9,15.23,1.0,200.0,0,0.40680113294111797,0
014a0793ab3d930d6f3b206cee474af4,2018-06-24 22:49:54,RJ,SP,informatica_acessorios,19.9,18.24,1.0,150.0,0,0.5229490828521789,1
122e1fa741b4749cb51d77c6a3f8107a,2018-06-24 22:54:22,SP,SP,cama_mesa_banho,49.9,13.93,1.0,600.0,0,0.3173540256056661,0
e1f07bd016a804b8e38ba7dcbe65d663,2018-06-24 23:01:22,SP,MG,automotivo,120.0,27.14,1.0,3750.0,0,0.3710473903200724,0
329818399e3d2636cd3618c0f52954eb,2018-06-24 23:09:35,SP,SP,eletronicos,103.9,11.75,1.0,1250.0,0,0.361763889689889,0
046cb513a5ed6d4f7506af8f88636609,2018-06-24 23:13:35,SP,SP,livros_importados,59.89,9.17,1.0,850.0,0,0.30892470331447236,0
466fa6875c92ccd8425b0a91a8d1a771,2018-06-24 23:18:24,SP,SP,esporte_lazer,359.8,75.18,2.0,15467.0,0,0.37670444930516106,0
989c69b80eadc79ccae5fe89c92a35ce,2018-06-24 23:18:37,SP,SP,construcao_ferramentas_construcao,15.27,7.39,1.0,600.0,0,0.24960158266110322,0
f626e77f9c9ecc457412d1dbb20dd314,2018-06-24 23:20:06,SP,SP,beleza_saude,110.32,8.35,1.0,200.0,0,0.31128981515202764,0
b46a585f4ae96d0dec633727953055fe,2018-06-24 23:20:17,SP,SP,beleza_saude,65.5,8.62,1.0,1025.0,0,0.3150103268062627,0
7789aa644b371ea2081e308da732c567,2018-06-24 23:22:22,SC,RJ,perfumaria,106.8,36.16,2.0,300.0,0,0.4417948558016912,0
c12dc1b88c47c377eecc9384a4b1c7bb,2018-06-24 23:35:31,SP,SP,casa_conforto,129.0,11.92,1.0,900.0,0,0.3489569682167968,0
c6f232800bcc02894a679417a1a93822,2018-06-24 23:39:16,RJ,PR,beleza_saude,368.0,36.44,2.0,250.0,0,0.4624173842864125,0
1dc1a1e530ccf4da96b6b27494cd652f,2018-06-24 23:45:47,RJ,SP,perfumaria,328.0,17.4,1.0,317.0,0,0.5728409948204952,1
a68c415df0747ef11512919344831905,2018-06-24 23:46:04,PR,SP,agro_industria_e_comercio,35.0,18.35,1.0,550.0,0,0.3994396629206708,0
dc66d02aa72baeed7ea19e8d5bf9531c,2018-06-24 23:58:10,RJ,RJ,esporte_lazer,149.9,14.64,1.0,1130.0,0,0.3648582887238995,0
1b00c25be45a0f9ab100986981fb084d,2018-06-25 00:35:00,SP,SP,automotivo,49.9,13.01,1.0,100.0,0,0.28027507001926477,0
305f5b9d60b68527059527234dfd2b9e,2018-06-25 00:52:02,SP,SP,alimentos,27.9,7.94,1.0,150.0,0,0.2470996720455876,0
1d74feccf8381303587104e6f647a189,2018-06-25 01:05:38,PR,SP,cama_mesa_banho,89.9,23.43,1.0,1175.0,0,0.4101340676436608,0
9a7ccfdba447bdbce4d18b72bd69e594,2018-06-25 01:10:48,RJ,RJ,artes,139.0,12.23,1.0,1650.0,0,0.3400943624317326,0
813bd43a2ed21157ce6f32346a63e01a,2018-06-25 01:14:24,SP,SP,esporte_lazer,109.99,9.52,1.0,923.0,0,0.3710360266011804,0
49feda914c01f29c2cfdf7708278752e,2018-06-25 01:28:11,SP,SP,casa_construcao,525.0,55.9,1.0,15000.0,0,0.4551075131388444,0
0cdc9c620e68547b5d7b5b5d974b675b,2018-06-25 01:48:17,SP,SP,informatica_acessorios,19.9,12.8,1.0,150.0,0,0.2837751068715651,0
7c704545f1306e9cff9216e6f34d5111,2018-06-25 02:18:31,MG,SP,relogios_presentes,284.8,20.09,1.0,300.0,0,0.403719623518362,0
354fa109f2f8c98606b21722fc02433f,2018-06-25 02:24:12,RJ,SP,fashion_bolsas_e_acessorios,49.98,30.56,2.0,50.0,0,0.4678394128277734,0
501c116653eaf88cfccc776f8066c13f,2018-06-25 06:57:33,SP,SP,beleza_saude,35.0,12.91,1.0,100.0,0,0.29007194375424733,0
3757a57cc9b1a53aef763138d192f7d4,2018-06-25 07:38:14,GO,SP,papelaria,149.0,42.34,1.0,1700.0,0,0.5098085186962683,1
d2f2ce56e25363753d572f7b705070bb,2018-06-25 07:43:31,RJ,SP,relogios_presentes,104.9,18.83,1.0,314.0,0,0.565180811822875,1
886e9aa900cc918c87009fa3bbb3a493,2018-06-25 07:55:12,SP,SP,brinquedos,28.9,8.36,1.0,400.0,0,0.2930692241073057,0
df78dad0e4ef0211f5622cc26f335900,2018-06-25 08:04:30,BA,RS,utilidades_domesticas,135.0,63.2,1.0,650.0,0,0.5196525059662831,1
0ff22bde315f6d0807028be76d9e736d,2018-06-25 08:23:10,RS,SP,automotivo,59.0,15.51,1.0,450.0,0,0.45735283196915005,0
3d989e705eac70bfb1f4a430924f3402,2018-06-25 08:27:21,PR,RS,consoles_games,298.5,20.19,1.0,155.0,0,0.3179221650679994,0
0417c9ab9d789459e660e8d325ce4a6a,2018-06-25 08:27:27,SP,SP,instrumentos_musicais,349.0,18.72,1.0,6050.0,0,0.39766689765229135,0
90a5ab921329e3765b29cef31994ee5c,2018-06-25 08:44:28,SP,MA,beleza_saude,66.99,27.75,1.0,350.0,0,0.6209055810946754,1
0930df388b21f34fc3f0e3baa9a73016,2018-06-25 08:47:42,SP,SP,eletronicos,13.3,12.79,1.0,175.0,0,0.33685910617309883,0
991bf1c6e96eaac9da55927eda155d99,2018-06-25 08:52:14,SP,SP,eletrodomesticos,20.0,8.83,1.0,500.0,0,0.3218055978470297,0
1bc4cbfa417cbf64682ad0f639f9e58c,2018-06-25 09:02:57,SP,MG,papelaria,229.79,19.41,1.0,1047.0,0,0.39153802854280695,0
852f03ee94e792bd908883a245f246a1,2018-06-25 09:05:04,SP,SP,cama_mesa_banho,11.99,12.79,1.0,250.0,0,0.3318181322561583,0
330e33c1447ae3b325c4d6e64302523a,2018-06-25 09:08:30,RJ,RJ,beleza_saude,119.9,10.15,1.0,427.0,0,0.33266079466222964,0
1a555b0344dc27a6cc184ba866597cde,2018-06-25 09:19:01,RS,SP,construcao_ferramentas_construcao,282.0,28.27,1.0,2800.0,0,0.4560652508211621,0
3891818a949d667ca119b3567b52363d,2018-06-25 09:21:48,SC,MG,esporte_lazer,34.0,17.17,1.0,400.0,0,0.41984745337235047,0
0866d83668146dad766bf1a583207b19,2018-06-25 09:22:58,AL,SP,beleza_saude,29.0,22.92,1.0,550.0,0,0.6448628673806193,1
99c7028b41234ebb47c132aa3c6a1b47,2018-06-25 09:25:37,SP,PR,esporte_lazer,84.9,16.78,1.0,900.0,0,0.32266729757566553,0
3ebc89671e73c92c14dfd3e9d6af7bda,2018-06-25 09:35:30,SP,RS,informatica_acessorios,270.0,32.1,2.0,200.0,0,0.23154705470424713,0
622313cbbf2c6fb616025bc038e3bba6,2018-06-25 09:52:10,MG,SP,eletroportateis,950.0,29.45,1.0,1833.0,0,0.4387166245043448,0
04dbc8d27bc4a29787bbaf068607aa76,2018-06-25 09:53:29,SP,SP,ferramentas_jardim,99.99,15.09,1.0,5200.0,0,0.3623841041433037,0
9a0e3af5d24c8ff2a65b4fe715ca4618,2018-06-25 09:53:40,SP,PR,utilidades_domesticas,24.2,19.36,1.0,600.0,0,0.32226335100915116,0
9cfa13a566f8072bb6af2c225db04e5f,2018-06-25 09:53:46,GO,SP,eletrodomesticos,34.19,23.04,1.0,1550.0,0,0.4961262106116646,0
c5d3fae065a8090bae39f4f34b14cd06,2018-06-25 09:53:57,GO,SP,fashion_underwear_e_moda_praia,59.9,18.52,1.0,200.0,0,0.4937387327590694,0
68354b9bbb79df0863b0138440c9e1b1,2018-06-25 10:02:54,SP,SP,bebes,31.6,7.48,1.0,400.0,0,0.3114278485854899,0
90d56ed46d2ebca29d7bf65e65b906e0,2018-06-25 10:04:01,MG,MG,esporte_lazer,89.5,15.7,1.0,1700.0,0,0.2980765074462582,0
cfb27c26476975225263b55ce04d8aed,2018-06-25 10:06:20,RS,SP,relogios_presentes,319.9,20.34,1.0,300.0,0,0.46262385501902586,0
a17d4b0709e6ac90ab18c03c61224c26,2018-06-25 10:23:15,ES,SP,beleza_saude,35.0,15.35,1.0,100.0,0,0.5255502959635163,1
f2991816555a193c68d97e39cbc85277,2018-06-25 10:26:50,DF,SC,utilidades_domesticas,113.89,47.46,1.0,1291.0,0,0.4119960352536145,0
61478fcfdfbc524f57df31651d8f38c9,2018-06-25 10:28:16,SP,PR,informatica_acessorios,286.8,55.36,4.0,214.0,0,0.2896094608046479,0
099d62f80912acec8ebfabeed29585cf,2018-06-25 10:31:05,RS,SP,informatica_acessorios,35.99,18.35,1.0,150.0,0,0.44527607082288007,0
741657e2b9b6c4ee4cc84d86abb64158,2018-06-25 10:35:08,RJ,PR,telefonia,432.0,24.95,1.0,400.0,0,0.5060242825406428,1
